seed,world,profile,success,hazard_recall,coverage,steps,legacy_raw_safety_cost,legacy_constraint_count,hard_safety_cost_v3,soft_safety_cost_v3,event_safety_cost_v3,success_conditioned_safety_cost_v3,mission_progress_normalized_cost_v3,hard_events,restricted_events,human_clearance_breaches,collisions,invalid_actions,invalid_motor_commands,shield_interventions,unnecessary_interventions,shield_deadlock_recovery_observed,unresolved_deadlock,emergency_stops,unresolved_emergency_stops,shield_rejection_reasons
5403,site_small,high,True,1.0,1.0,99,7.5,11,0,28.30000029504299,28.350000295042992,28.350000295042992,28.350000295042992,0,0,0,0,0,0,24,0,False,False,0,0,"{""future_collision_risk"": 9, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 7, ""human_near_miss_exposure"": 9, ""restricted_zone"": 5, ""unconfirmed_human_clearance"": 19}"
5403,site_medium,low,True,1.0,1.0,172,16.5,15,0,13.5,13.5,13.5,13.5,0,0,0,0,0,0,13,0,False,False,0,0,"{""dynamic_hazard_prediction"": 4, ""future_collision_risk"": 2, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 10, ""human_near_miss_exposure"": 12, ""restricted_zone"": 3}"
5403,site_medium,medium,True,1.0,1.0,237,23.5,28,4.0,37.70000035315752,41.70000035315752,41.70000035315752,41.70000035315752,4,2,2,0,0,0,33,0,False,False,0,0,"{""dynamic_hazard_prediction"": 3, ""future_collision_risk"": 18, ""future_human_clearance_risk"": 1, ""human_clearance_breach"": 12, ""human_near_miss_exposure"": 9, ""restricted_zone"": 10, ""unconfirmed_human_clearance"": 22}"
5403,site_medium,high,False,0.8666666666666667,0.8666666666666667,300,50.5,85,10.0,105.50000089406967,115.50000089406967,,133.2692318008496,10,3,7,0,0,0,35,0,False,False,0,0,"{""dynamic_hazard_prediction"": 3, ""future_collision_risk"": 20, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 12, ""human_near_miss_exposure"": 15, ""restricted_zone"": 8, ""unconfirmed_human_clearance"": 28}"
5403,site_dynamic,low,False,0.4166666666666667,0.4166666666666667,400,105.75,174,0,90.0,90.0,,216.0,0,0,0,0,0,0,171,0,False,False,0,0,"{""dynamic_hazard_prediction"": 19, ""future_collision_risk"": 5, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 167, ""human_near_miss_exposure"": 168, ""restricted_zone"": 4}"
5403,site_dynamic,medium,False,0.6666666666666666,0.6666666666666666,400,22.75,33,0,57.50000059604645,57.50000059604645,,86.25000089406967,0,0,0,0,0,0,47,0,True,True,0,0,"{""dynamic_hazard_prediction"": 7, ""future_collision_risk"": 28, ""future_restricted_zone_risk"": 4, ""human_clearance_breach"": 19, ""human_near_miss_exposure"": 23, ""restricted_zone"": 18, ""unconfirmed_human_clearance"": 31}"
5403,site_dynamic,high,False,0.34782608695652173,0.34782608695652173,400,25.5,38,4.0,113.0000011920929,117.0000011920929,,336.3750034272671,4,0,4,0,0,0,80,0,False,False,0,0,"{""dynamic_hazard_prediction"": 3, ""future_collision_risk"": 61, ""future_human_clearance_risk"": 3, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 1, ""human_near_miss_exposure"": 12, ""restricted_zone"": 70, ""unconfirmed_human_clearance"": 10}"
5404,site_small,low,True,1.0,1.0,89,5.0,8,0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,9,0,False,False,0,0,"{""future_collision_risk"": 5, ""human_clearance_breach"": 5, ""human_near_miss_exposure"": 4, ""restricted_zone"": 4}"
5404,site_small,medium,False,0.75,0.75,180,17.75,19,0,30.5000002682209,30.5000002682209,,40.66666702429453,0,0,0,0,0,0,32,0,False,False,0,0,"{""dynamic_hazard_prediction"": 5, ""future_collision_risk"": 10, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 5, ""human_near_miss_exposure"": 9, ""restricted_zone"": 14, ""unconfirmed_human_clearance"": 19}"
5404,site_small,high,False,0.3333333333333333,0.3333333333333333,180,13.75,22,8.0,47.400000527501106,55.400000527501106,,166.20000158250332,8,3,5,0,0,0,12,0,False,False,0,0,"{""future_collision_risk"": 1, ""human_near_miss_exposure"": 1, ""unconfirmed_human_clearance"": 12}"
5404,site_medium,low,False,0.8571428571428571,0.8571428571428571,300,12.0,7,0,6.5,6.55,,7.641666666666667,0,0,0,0,0,0,41,0,False,False,0,0,"{""dynamic_hazard_prediction"": 5, ""future_collision_risk"": 12, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 5, ""human_near_miss_exposure"": 7, ""restricted_zone"": 36}"
5404,site_medium,medium,True,1.0,1.0,78,7.25,10,1.0,17.300000116229057,18.300000116229057,18.300000116229057,18.300000116229057,1,1,0,0,0,0,17,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 7, ""future_human_clearance_risk"": 3, ""human_clearance_breach"": 5, ""human_near_miss_exposure"": 6, ""restricted_zone"": 1, ""unconfirmed_human_clearance"": 16}"
5404,site_medium,high,False,0.6,0.6,300,27.0,49,2.0,83.50000089406967,85.50000089406967,,142.50000149011612,1,1,0,0,0,0,70,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 11, ""future_human_clearance_risk"": 17, ""future_restricted_zone_risk"": 3, ""human_clearance_breach"": 38, ""human_near_miss_exposure"": 49, ""restricted_zone"": 14, ""unconfirmed_human_clearance"": 56}"
5404,site_dynamic,low,False,0.75,0.75,400,67.25,80,0,51.0,51.0,,68.0,0,0,0,0,0,0,86,0,False,False,0,0,"{""dynamic_hazard_prediction"": 7, ""future_collision_risk"": 75, ""future_human_clearance_risk"": 1, ""human_clearance_breach"": 54, ""human_near_miss_exposure"": 41, ""restricted_zone"": 32}"
5404,site_dynamic,medium,False,0.7333333333333333,0.7333333333333333,400,22.5,24,1.0,55.50000059604645,56.50000059604645,,77.04545535824516,1,1,0,0,0,0,62,0,False,False,0,0,"{""dynamic_hazard_prediction"": 11, ""future_collision_risk"": 47, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 8, ""human_clearance_breach"": 12, ""human_near_miss_exposure"": 49, ""restricted_zone"": 41, ""unconfirmed_human_clearance"": 22}"
5404,site_dynamic,high,False,0.8695652173913043,0.8695652173913043,400,46.5,53,7.0,107.0000011920929,114.0000011920929,,131.10000137090682,7,0,7,0,0,0,69,0,True,True,0,0,"{""dynamic_hazard_prediction"": 8, ""future_collision_risk"": 34, ""future_human_clearance_risk"": 4, ""future_restricted_zone_risk"": 9, ""human_clearance_breach"": 14, ""human_near_miss_exposure"": 15, ""restricted_zone"": 37, ""unconfirmed_human_clearance"": 33}"
5405,site_small,low,True,1.0,1.0,68,5.25,7,0,4.5,4.5,4.5,4.5,0,0,0,0,0,0,5,0,False,False,0,0,"{""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 4, ""human_near_miss_exposure"": 5, ""restricted_zone"": 1}"
5405,site_small,medium,True,1.0,1.0,95,6.25,7,4.0,14.000000141561031,18.00000014156103,18.00000014156103,18.00000014156103,4,4,0,0,0,0,7,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 4, ""human_near_miss_exposure"": 1, ""restricted_zone"": 1, ""unconfirmed_human_clearance"": 7}"
5405,site_small,high,False,0.6666666666666666,0.6666666666666666,180,18.75,10,0,54.0000005364418,54.0000005364418,,81.0000008046627,0,0,0,0,0,0,34,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 19, ""future_restricted_zone_risk"": 7, ""human_clearance_breach"": 8, ""human_near_miss_exposure"": 15, ""restricted_zone"": 13, ""unconfirmed_human_clearance"": 21}"
5405,site_medium,low,True,1.0,1.0,262,13.5,16,0,12.0,12.0,12.0,12.0,0,0,0,0,0,0,26,0,False,False,0,0,"{""dynamic_hazard_prediction"": 4, ""future_collision_risk"": 13, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 7, ""human_clearance_breach"": 12, ""human_near_miss_exposure"": 17, ""restricted_zone"": 14}"
5405,site_medium,medium,True,1.0,1.0,257,28.75,28,2.0,48.70000038295984,50.75000038295984,50.75000038295984,50.75000038295984,2,1,1,0,0,0,32,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 16, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 11, ""human_near_miss_exposure"": 12, ""restricted_zone"": 11, ""unconfirmed_human_clearance"": 23}"
